date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:56:54	1787/1787	---M--	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202017%2005:03:24%20GMT	https://creativegigs.net/html/gullu/fonts/icon/font/flaticon.css	E:/Web/creativegigs/creativegigs.net/html/gullu/fonts/icon/font/flaticon.css	(from https://creativegigs.net/html/gullu/css/style.css)
00:56:56	10424/10424	---M--	200	added ('OK')	text/css	date:Sat,%2025%20Mar%202017%2012:56:08%20GMT	https://creativegigs.net/html/gullu/vendor/fancybox/dist/jquery.fancybox.min.css	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/fancybox/dist/jquery.fancybox.min.css	(from https://creativegigs.net/html/gullu/css/style.css)
00:56:58	29273/29273	---M--	200	added ('OK')	text/css	date:Wed,%2002%20Mar%202016%2006:48:54%20GMT	https://creativegigs.net/html/gullu/vendor/jquery-ui/jquery-ui.min.css	E:/Web/creativegigs/creativegigs.net/html/gullu/vendor/jquery-ui/jquery-ui.min.css	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:01	150920/150920	---M--	200	added ('OK')	font/ttf	date:Fri,%2015%20Apr%202016%2000:39:34%20GMT	https://creativegigs.net/html/gullu/fonts/font-awesome/fonts/fontawesome-webfont.ttf	E:/Web/creativegigs/creativegigs.net/html/gullu/fonts/font-awesome/fonts/fontawesome-webfont.ttf	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:02	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2015%20Apr%202016%2000:39:34%20GMT	https://creativegigs.net/html/gullu/fonts/font-awesome/fonts/fontawesome-webfont.eot	E:/Web/creativegigs/creativegigs.net/html/gullu/fonts/font-awesome/fonts/fontawesome-webfont.eot	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:04	70728/70728	---M--	200	added ('OK')	font/woff2	date:Fri,%2015%20Apr%202016%2000:39:34%20GMT	https://creativegigs.net/html/gullu/fonts/font-awesome/fonts/fontawesome-webfont.woff2	E:/Web/creativegigs/creativegigs.net/html/gullu/fonts/font-awesome/fonts/fontawesome-webfont.woff2	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:06	89076/89076	---M--	200	added ('OK')	font/woff	date:Fri,%2015%20Apr%202016%2000:39:34%20GMT	https://creativegigs.net/html/gullu/fonts/font-awesome/fonts/fontawesome-webfont.woff	E:/Web/creativegigs/creativegigs.net/html/gullu/fonts/font-awesome/fonts/fontawesome-webfont.woff	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:09	457/457	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2010%20Sep%202017%2004:33:30%20GMT	https://creativegigs.net/html/gullu/svg/1.svg	E:/Web/creativegigs/creativegigs.net/html/gullu/svg/1.svg	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:09	386421/386421	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2015%20Apr%202016%2000:39:34%20GMT	https://creativegigs.net/html/gullu/fonts/font-awesome/fonts/fontawesome-webfont.svg	E:/Web/creativegigs/creativegigs.net/html/gullu/fonts/font-awesome/fonts/fontawesome-webfont.svg	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:11	15874/15874	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Sep%202017%2021:53:58%20GMT	https://creativegigs.net/html/gullu/images/home/shape-1.png	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/shape-1.png	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:14	457/457	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Sep%202017%2005:11:34%20GMT	https://creativegigs.net/html/gullu/svg/2.svg	E:/Web/creativegigs/creativegigs.net/html/gullu/svg/2.svg	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:16	285794/285794	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202017%2004:10:18%20GMT	https://creativegigs.net/html/gullu/images/home/10.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/10.jpg	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:16	47152/47152	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Sep%202017%2004:20:54%20GMT	https://creativegigs.net/html/gullu/images/home/shape-3.png	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/shape-3.png	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:19	250119/250119	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202017%2004:20:22%20GMT	https://creativegigs.net/html/gullu/images/home/11.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/11.jpg	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:21	31050/31050	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202017%2005:37:02%20GMT	https://creativegigs.net/html/gullu/images/home/footer2.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/footer2.jpg	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:21	367572/367572	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Sep%202017%2022:21:52%20GMT	https://creativegigs.net/html/gullu/images/home/footer.png	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/footer.png	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:24	379182/379182	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202017%2000:43:22%20GMT	https://creativegigs.net/html/gullu/images/home/13.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/13.jpg	(from https://creativegigs.net/html/gullu/css/style.css)
00:57:25	1598/1598	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202017%2002:39:36%20GMT	https://creativegigs.net/html/gullu/images/logo/logo2.png	E:/Web/creativegigs/creativegigs.net/html/gullu/images/logo/logo2.png	(from https://creativegigs.net/html/gullu/index-2.html)
00:57:28	480218/480218	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202017%2002:33:02%20GMT	https://creativegigs.net/html/gullu/images/home/slide-2.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/slide-2.jpg	(from https://creativegigs.net/html/gullu/index-2.html)
00:57:30	1727/1727	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202017%2004:36:22%20GMT	https://creativegigs.net/html/gullu/images/logo/logo3.png	E:/Web/creativegigs/creativegigs.net/html/gullu/images/logo/logo3.png	(from https://creativegigs.net/html/gullu/index-3.html)
00:57:31	491306/491306	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202017%2003:41:18%20GMT	https://creativegigs.net/html/gullu/images/home/slide-3.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/slide-3.jpg	(from https://creativegigs.net/html/gullu/index-2.html)
